,date,open_BTC,high_BTC,low_BTC,close_BTC,open_ETH,high_ETH,low_ETH,close_ETH,open_LTC,high_LTC,low_LTC,close_LTC,open_NEO,high_NEO,low_NEO,close_NEO,open_BNB,high_BNB,low_BNB,close_BNB,open_XRP,high_XRP,low_XRP,close_XRP,open_LINK,high_LINK,low_LINK,close_LINK,open_EOS,high_EOS,low_EOS,close_EOS,open_TRX,high_TRX,low_TRX,close_TRX,open_ETC,high_ETC,low_ETC,close_ETC,open_XLM,high_XLM,low_XLM,close_XLM,open_ZEC,high_ZEC,low_ZEC,close_ZEC
581,2020-08-11 00:00:00,11892.9,11935.0,11125.0,11392.08,395.43,398.21,367.0,379.0,58.27,59.67,52.37,54.1,14.532,14.634,13.272,13.686,22.6369,22.7306,20.66,21.2902,0.29468,0.30736,0.26727,0.2831,13.494,13.555,12.092,13.013,3.2366,3.2955,2.8718,3.0048,0.02147,0.02153,0.01937,0.0201,7.0649,7.18,6.4471,6.743,0.1063,0.10846,0.09606,0.10015,89.02,90.06,78.56,80.88
580,2020-08-12 00:00:00,11392.09,11617.52,11150.0,11564.33,378.99,389.23,365.85,387.18,54.11,55.05,51.55,54.52,13.686,14.624,13.315,14.344,21.2993,21.982,20.571,21.4919,0.28308,0.28737,0.27139,0.28233,13.005,16.83,12.6,16.463,3.0058,3.0497,2.8877,3.0253,0.02011,0.02043,0.01898,0.02019,6.7436,6.7963,6.4823,6.7535,0.10012,0.10237,0.09526,0.10147,80.88,84.89,76.2,83.52
579,2020-08-13 00:00:00,11564.34,11792.96,11270.36,11780.0,387.18,431.49,376.59,424.54,54.54,57.3,51.86,57.14,14.329,14.989,13.498,14.545,21.4919,21.856,20.64,21.7667,0.28233,0.29561,0.27243,0.2942,16.468,18.385,15.8,17.196,3.0254,3.1448,2.9177,3.1365,0.02019,0.02299,0.0195,0.02238,6.7557,6.95,6.558,6.9236,0.1014,0.10255,0.09639,0.10111,83.55,88.0,77.37,87.4
578,2020-08-14 00:00:00,11779.77,11850.0,11634.03,11760.54,424.54,444.71,417.05,438.11,57.14,57.85,55.82,56.78,14.545,15.85,14.233,14.813,21.7751,23.3019,21.26,23.1047,0.2942,0.3073,0.28918,0.29995,17.193,17.646,16.3,16.965,3.1365,3.2932,3.0821,3.2606,0.02238,0.02584,0.02235,0.02471,6.9236,6.9714,6.7878,6.8833,0.10111,0.10716,0.10002,0.10479,87.35,87.79,82.89,85.03
577,2020-08-15 00:00:00,11760.55,11980.0,11680.0,11852.4,438.12,442.94,427.02,432.32,56.78,60.87,56.45,59.85,14.813,15.531,14.732,15.103,23.0966,23.7884,22.7,23.0881,0.29995,0.30537,0.2907,0.29884,16.966,19.968,16.564,19.228,3.2614,3.8479,3.2613,3.7228,0.02471,0.02574,0.0236,0.02526,6.8825,7.2955,6.8555,7.1732,0.10471,0.10928,0.10301,0.10707,84.98,88.55,83.73,85.12
576,2020-08-16 00:00:00,11852.4,11931.72,11686.0,11911.0,432.3,436.99,412.47,433.62,59.85,64.6,57.8,63.87,15.101,15.749,14.615,15.49,23.1045,23.779,22.7,23.529,0.2989,0.3048,0.29186,0.30455,19.228,20.296,18.508,18.848,3.7233,3.949,3.5,3.88,0.02527,0.02852,0.02403,0.02824,7.1717,7.3,6.91,7.2479,0.10708,0.11587,0.10371,0.11517,85.14,86.44,81.06,85.3
575,2020-08-17 00:00:00,11910.99,12468.0,11769.78,12281.13,433.61,446.0,420.37,430.89,63.89,68.88,61.34,67.22,15.499,16.956,15.228,16.56,23.5291,23.91,22.9584,23.4961,0.3046,0.32689,0.29702,0.31539,18.847,19.8,15.62,16.812,3.88,3.9177,3.6629,3.7762,0.02824,0.0314,0.02676,0.03036,7.2503,7.555,7.0851,7.3884,0.11517,0.11948,0.10977,0.11383,85.3,90.29,82.87,86.74
574,2020-08-18 00:00:00,12281.15,12387.77,11817.93,11945.01,430.89,433.81,415.0,421.95,67.22,68.37,63.37,65.4,16.56,17.578,16.01,16.12,23.4868,23.78,22.333,22.9705,0.31535,0.32156,0.29614,0.30251,16.812,17.698,14.65,16.202,3.7761,3.82,3.4812,3.5744,0.03037,0.03248,0.028,0.02875,7.3905,7.7775,7.1,7.2702,0.11379,0.11682,0.10588,0.10807,86.74,88.93,82.0,83.14
573,2020-08-19 00:00:00,11945.1,12020.08,11561.0,11754.59,421.92,426.75,393.25,407.46,65.42,67.15,58.73,62.12,16.119,17.08,15.465,15.834,22.9802,23.25,21.8219,22.3761,0.3025,0.30616,0.27809,0.28975,16.202,17.274,14.866,16.209,3.5761,3.6302,3.2116,3.3487,0.02876,0.02894,0.02547,0.02648,7.2676,7.4073,6.6002,6.798,0.10807,0.10941,0.09838,0.10222,83.15,84.55,72.73,76.3
572,2020-08-20 00:00:00,11754.38,11888.0,11668.0,11853.55,407.46,418.98,402.07,415.94,62.08,63.68,61.0,62.8,15.825,17.949,15.807,17.842,22.3817,23.3,22.0265,23.0888,0.28969,0.29465,0.28431,0.29218,16.217,16.82,15.727,16.091,3.3481,3.459,3.3478,3.4429,0.02649,0.02778,0.02645,0.02746,6.7977,7.0424,6.7388,6.9696,0.10218,0.10733,0.10039,0.10728,76.3,80.09,75.53,78.87
571,2020-08-21 00:00:00,11853.54,11878.0,11485.81,11531.34,415.94,418.68,385.1,387.97,62.8,63.9,58.77,59.2,17.842,19.854,16.361,16.387,23.0909,23.32,21.5,22.0988,0.29217,0.29585,0.27671,0.27933,16.09,16.192,12.897,13.85,3.4426,3.627,3.2185,3.2528,0.02746,0.02772,0.024,0.02425,6.9702,7.1,6.5759,6.6324,0.10728,0.10936,0.09882,0.09949,78.86,81.53,73.15,73.56
570,2020-08-22 00:00:00,11531.23,11686.0,11376.81,11662.96,387.93,397.04,379.92,395.24,59.18,60.54,57.76,60.21,16.368,19.191,15.623,18.936,22.0994,22.2464,21.2814,22.2044,0.27935,0.28663,0.2733,0.28592,13.853,16.347,13.667,15.823,3.2524,3.3791,3.1652,3.362,0.02425,0.02551,0.02332,0.02512,6.6338,6.7991,6.5171,6.7702,0.09952,0.10264,0.09701,0.10223,73.52,77.93,71.5,76.88
569,2020-08-23 00:00:00,11663.51,11718.07,11514.13,11648.13,395.23,396.95,383.15,390.71,60.21,61.63,58.01,60.55,18.935,19.757,17.715,18.17,22.201,22.2348,21.2841,21.8555,0.28589,0.28808,0.27698,0.2848,15.817,16.017,14.666,15.172,3.3612,3.3865,3.2278,3.3212,0.0251,0.02529,0.02361,0.02435,6.7647,6.8263,6.6003,6.7588,0.10221,0.10311,0.09836,0.10293,76.86,84.5,74.2,84.36
568,2020-08-24 00:00:00,11648.12,11824.9,11585.09,11748.2,390.72,410.42,387.44,407.68,60.56,63.01,59.97,62.02,18.187,19.467,17.9,18.074,21.8575,22.9746,21.6655,22.5953,0.2848,0.292,0.28224,0.2884,15.174,15.899,14.7,15.165,3.322,3.4219,3.2844,3.3854,0.02434,0.02569,0.0239,0.0251,6.7618,6.9,6.7047,6.8537,0.10292,0.10651,0.10043,0.10294,84.4,84.78,78.9,80.26
567,2020-08-25 00:00:00,11748.19,11767.85,11117.64,11318.42,407.68,409.06,370.0,382.93,62.03,62.29,56.6,58.34,18.068,18.261,16.132,17.023,22.6016,22.6415,20.9805,21.3882,0.2884,0.28959,0.27,0.27625,15.165,15.4,13.455,14.131,3.3854,3.3935,2.9595,3.1206,0.0251,0.02546,0.02219,0.02299,6.8543,6.8706,6.3545,6.4692,0.10289,0.10313,0.0951,0.09714,80.27,82.56,71.19,72.93
566,2020-08-26 00:00:00,11318.42,11539.32,11244.0,11461.43,382.91,392.91,377.37,385.81,58.33,59.1,57.02,58.1,17.023,18.04,16.837,17.322,21.3881,22.4743,21.2651,22.1999,0.27628,0.28078,0.2739,0.27653,14.124,15.69,14.065,15.228,3.1203,3.1673,3.0604,3.1179,0.023,0.02392,0.02275,0.02369,6.469,6.5519,6.4045,6.46,0.09721,0.10045,0.09599,0.09804,72.93,77.1,72.86,75.0
565,2020-08-27 00:00:00,11461.42,11592.2,11125.0,11330.38,385.81,397.1,371.48,383.27,58.11,59.24,53.91,56.1,17.324,18.2,16.42,17.649,22.2005,23.1507,21.8064,23.1127,0.27645,0.27833,0.25453,0.26469,15.225,15.56,13.988,14.531,3.1179,3.148,2.8555,2.979,0.02369,0.02447,0.02203,0.02307,6.4596,6.7527,6.1944,6.3544,0.09806,0.09877,0.09021,0.09376,74.99,75.56,70.29,72.13
564,2020-08-28 00:00:00,11330.38,11542.65,11276.89,11526.91,383.31,398.0,379.75,395.11,56.12,58.28,55.33,57.38,17.666,18.587,17.365,18.294,23.1127,23.5846,22.6158,23.0811,0.26478,0.2732,0.26,0.27174,14.531,15.521,14.247,15.135,2.979,3.1732,2.9379,3.1159,0.02308,0.02428,0.02269,0.02392,6.356,6.6225,6.2693,6.5278,0.09383,0.09673,0.09253,0.09569,72.19,77.07,71.0,76.24
563,2020-08-29 00:00:00,11526.9,11580.02,11417.04,11465.84,395.1,405.69,391.88,398.65,57.36,58.18,56.93,56.97,18.294,21.95,17.964,21.141,23.0783,23.5,22.7416,22.9398,0.27166,0.27685,0.26865,0.2738,15.135,17.059,14.982,16.367,3.1159,3.2049,3.0834,3.126,0.02392,0.02524,0.02371,0.02491,6.5274,6.6486,6.4759,6.4926,0.09565,0.09746,0.09442,0.09615,76.2,80.73,74.92,78.68
562,2020-08-30 00:00:00,11465.84,11719.0,11458.0,11711.16,398.65,429.89,398.3,428.94,56.95,62.95,56.93,62.89,21.135,22.9,20.323,20.662,22.9441,23.83,22.9,23.6208,0.27375,0.28389,0.27375,0.28302,16.371,17.798,16.361,16.498,3.1263,3.2733,3.1254,3.2614,0.02491,0.02819,0.02489,0.02696,6.4954,6.7078,6.4395,6.6907,0.09615,0.0985,0.09608,0.09821,78.66,82.48,77.99,81.11
561,2020-08-31 00:00:00,11711.17,11800.77,11570.0,11649.51,428.94,439.0,418.04,433.79,62.89,63.7,60.51,60.92,20.658,21.57,20.211,20.443,23.625,23.9,22.967,23.1477,0.28302,0.2845,0.27804,0.28115,16.5,16.968,15.505,15.586,3.2615,3.2948,3.1915,3.2081,0.02696,0.02982,0.02578,0.02917,6.6896,6.7661,6.5476,6.5858,0.0982,0.09899,0.09495,0.09678,81.14,81.61,77.23,78.29
560,2020-09-01 00:00:00,11649.51,12050.85,11515.0,11921.97,433.8,488.84,429.03,475.4,60.94,64.31,59.69,62.69,20.439,22.499,20.132,21.517,23.1481,25.41,22.84,24.7028,0.28115,0.29884,0.27574,0.29521,15.585,16.525,15.066,16.058,3.2081,3.5497,3.1517,3.4724,0.02916,0.036,0.02805,0.03466,6.5848,6.8072,6.5,6.7359,0.09679,0.10096,0.09534,0.09881,78.28,85.98,77.45,83.17
559,2020-09-02 00:00:00,11921.97,11954.57,11160.1,11388.54,475.4,481.39,420.0,439.5,62.68,63.19,56.32,58.06,21.503,21.72,19.337,20.33,24.7101,25.8262,23.1215,24.7652,0.29515,0.304,0.2622,0.27595,16.052,16.397,13.92,14.799,3.4705,3.4982,2.8773,3.1016,0.03465,0.03834,0.03125,0.03449,6.7365,6.8079,6.0456,6.2946,0.09877,0.09986,0.088,0.09228,83.16,84.69,71.87,75.9
558,2020-09-03 00:00:00,11388.54,11462.6,9960.8,10140.85,439.5,450.7,372.0,381.4,58.07,58.62,45.33,47.28,20.326,20.647,17.034,17.725,24.7653,25.54,19.8765,20.3592,0.27594,0.2765,0.238,0.24409,14.803,15.0,10.9,11.861,3.102,3.1584,2.4909,2.6133,0.03451,0.0499,0.03401,0.03996,6.2951,6.3571,4.5031,5.4849,0.09229,0.09292,0.07501,0.07781,75.88,76.36,50.56,56.77
557,2020-09-04 00:00:00,10138.29,10627.05,9875.5,10446.25,381.35,400.21,357.0,385.26,47.28,52.38,46.24,50.32,17.709,19.795,17.164,18.904,20.4027,21.83,19.2,20.9712,0.24404,0.26582,0.24012,0.25385,11.857,12.923,10.981,12.372,2.6138,3.2421,2.5788,2.9948,0.03998,0.04482,0.0314,0.03552,5.4849,5.5816,4.8499,5.3018,0.07775,0.08276,0.0748,0.08074,56.76,61.57,53.69,59.64
556,2020-09-05 00:00:00,10446.25,10565.68,9825.0,10166.69,385.3,395.0,308.42,335.01,50.33,51.32,45.21,47.83,18.896,19.35,16.257,16.964,20.9995,21.5539,18.011,19.4698,0.25385,0.25951,0.231,0.23738,12.377,12.773,8.955,10.6,2.9948,3.1506,2.7733,2.9387,0.03555,0.03665,0.02723,0.02988,5.3077,5.4102,4.827,5.023,0.08071,0.08292,0.07286,0.07541,59.65,60.81,51.5,55.98
555,2020-09-06 00:00:00,10166.69,10347.14,9994.86,10256.2,335.04,360.0,316.1,352.8,47.82,49.25,46.28,47.92,16.939,17.745,16.221,17.156,19.4737,23.4418,18.5283,23.142,0.23737,0.24358,0.22937,0.23986,10.6,13.25,9.7,12.8,2.9391,3.0335,2.8101,2.9024,0.02988,0.03256,0.028,0.03142,5.0214,5.249,4.8818,5.1492,0.0754,0.07895,0.07189,0.07742,56.0,60.25,54.52,58.92
554,2020-09-07 00:00:00,10255.89,10410.75,9875.0,10373.44,352.85,358.51,323.0,353.59,47.93,49.18,45.22,48.84,17.167,18.316,15.867,18.204,23.1612,23.5545,20.0,22.4426,0.23987,0.24292,0.22962,0.24198,12.802,13.175,11.158,12.462,2.9025,2.9393,2.6595,2.852,0.03141,0.03256,0.02833,0.03249,5.1507,5.188,4.842,5.0983,0.07741,0.07921,0.07381,0.07867,58.9,63.15,55.14,61.86
553,2020-09-08 00:00:00,10373.45,10438.0,9850.0,10126.65,353.59,356.58,325.38,337.39,48.85,49.35,45.98,47.47,18.237,18.654,16.508,17.122,22.4428,23.42,21.2739,23.2837,0.24202,0.24365,0.2312,0.23657,12.462,12.735,11.026,11.737,2.8536,2.8594,2.6707,2.7622,0.03248,0.0355,0.03157,0.03518,5.1001,5.2,4.9345,5.0882,0.07868,0.0795,0.07498,0.07745,61.86,64.34,56.72,58.69
552,2020-09-09 00:00:00,10126.66,10343.0,9981.01,10219.2,337.41,359.0,330.51,350.85,47.47,48.81,46.52,47.82,17.121,17.95,16.609,17.282,23.2745,24.5201,22.4139,24.4716,0.23658,0.24278,0.23303,0.23901,11.738,12.667,11.433,12.343,2.762,2.8134,2.6966,2.7514,0.03518,0.03591,0.03356,0.03397,5.0906,5.1453,4.9633,5.0505,0.07743,0.07975,0.07555,0.07832,58.63,61.41,57.35,59.92
551,2020-09-10 00:00:00,10219.29,10483.35,10070.83,10336.87,350.85,377.25,349.91,367.93,47.82,49.45,47.77,48.67,17.266,18.645,17.266,18.462,24.4847,25.67,24.0568,24.5489,0.239,0.24871,0.23878,0.24302,12.344,13.281,12.11,12.506,2.7514,2.8419,2.7377,2.7767,0.03396,0.0352,0.03246,0.03299,5.0465,5.2329,5.0425,5.1856,0.07826,0.08318,0.07819,0.08117,59.93,62.83,59.7,62.07
550,2020-09-11 00:00:00,10336.86,10397.6,10200.0,10387.89,367.93,375.27,355.49,373.63,48.65,49.59,47.37,48.96,18.462,20.607,18.1,20.319,24.5579,25.6969,23.0677,25.399,0.24302,0.2444,0.23683,0.24252,12.501,12.695,12.015,12.435,2.7759,2.8214,2.7171,2.7846,0.03301,0.0345,0.03142,0.0335,5.1856,5.2355,5.0744,5.2164,0.08114,0.08425,0.07907,0.08374,62.07,63.87,58.69,63.32
549,2020-09-12 00:00:00,10387.89,10477.97,10269.25,10440.92,373.62,388.57,364.73,387.78,48.95,51.31,48.38,50.8,20.314,21.8,19.717,21.725,25.4,28.5305,25.3575,28.505,0.24252,0.24879,0.24019,0.24752,12.44,12.75,12.089,12.729,2.785,2.8288,2.741,2.8052,0.0335,0.03357,0.03203,0.03272,5.2181,5.2582,5.127,5.2316,0.08369,0.0847,0.08227,0.08382,63.32,66.98,62.12,65.68
548,2020-09-13 00:00:00,10440.67,10580.11,10200.0,10332.83,387.78,390.43,350.0,366.42,50.82,51.04,47.26,48.15,21.717,22.043,19.24,20.339,28.5044,32.4401,27.61,31.1656,0.24749,0.2535,0.23757,0.24218,12.722,13.238,11.738,12.064,2.8046,2.8269,2.6726,2.7249,0.03272,0.03284,0.02937,0.03065,5.2316,5.3896,4.9343,5.06,0.08385,0.08466,0.07911,0.08001,65.7,66.31,60.93,62.54
547,2020-09-14 00:00:00,10332.84,10750.0,10212.34,10671.77,366.43,384.64,355.73,377.12,48.17,49.65,47.11,49.08,20.332,22.537,19.505,22.018,31.1656,33.3888,29.0,31.2523,0.24214,0.2484,0.23901,0.24564,12.068,12.398,11.63,12.137,2.7249,2.764,2.6854,2.7317,0.03065,0.03145,0.03002,0.03039,5.0598,5.2103,4.9739,5.1494,0.08001,0.08201,0.07876,0.08021,62.54,64.29,60.8,63.28
546,2020-09-15 00:00:00,10671.77,10930.04,10606.48,10785.31,377.12,382.47,362.34,364.06,49.08,50.37,48.1,48.31,22.019,22.494,20.101,20.27,31.2546,31.278,26.7123,27.1181,0.24562,0.2494,0.24225,0.24331,12.136,12.249,10.728,10.921,2.731,2.7814,2.6976,2.7034,0.03041,0.03045,0.02751,0.02788,5.1496,5.3158,5.1044,5.1688,0.08014,0.08152,0.07744,0.07778,63.24,65.0,58.68,59.4
545,2020-09-16 00:00:00,10785.23,11093.0,10661.22,10954.01,364.05,373.45,355.0,365.11,48.29,48.75,46.91,47.76,20.263,21.799,19.409,20.997,27.1148,28.4724,25.82,27.8695,0.24331,0.25117,0.2341,0.24686,10.921,11.28,10.475,10.735,2.7036,2.7492,2.5771,2.713,0.02788,0.0299,0.02615,0.02639,5.168,5.1746,5.0065,5.1179,0.07775,0.08143,0.07502,0.07999,59.37,59.44,56.89,58.34
544,2020-09-17 00:00:00,10954.01,11045.46,10745.83,10939.99,365.04,394.14,363.3,389.36,47.76,49.67,47.64,48.85,20.98,24.32,20.642,23.833,27.8539,28.83,26.05,27.095,0.24682,0.2586,0.24601,0.25214,10.736,11.68,10.495,11.016,2.7124,2.7761,2.694,2.7375,0.02639,0.02847,0.02634,0.02813,5.1188,5.2223,5.0755,5.2043,0.08,0.08228,0.07797,0.08043,58.35,60.03,57.38,59.65
543,2020-09-18 00:00:00,10940.0,11038.03,10812.84,10933.39,389.35,392.58,375.33,384.39,48.85,49.07,47.44,48.54,23.838,25.859,22.869,25.307,27.1106,28.75,26.5708,27.629,0.25208,0.25522,0.2463,0.25065,11.016,11.139,9.782,10.094,2.7375,2.75,2.6491,2.6905,0.02813,0.02986,0.02778,0.02905,5.2066,5.2155,5.048,5.1854,0.08044,0.08074,0.07716,0.07825,59.65,59.92,57.05,57.9
542,2020-09-19 00:00:00,10933.4,11179.79,10887.37,11080.65,384.4,388.72,377.0,385.25,48.53,49.03,47.94,48.52,25.307,25.329,23.6,24.5,27.6414,27.977,26.6591,27.2035,0.25065,0.25497,0.24733,0.25112,10.093,10.501,9.877,10.124,2.6905,2.7377,2.6789,2.7031,0.02905,0.02926,0.02756,0.02768,5.1842,5.2349,5.1438,5.2177,0.07824,0.07941,0.07707,0.07857,57.89,59.33,57.3,57.97
541,2020-09-20 00:00:00,11080.64,11080.64,10723.0,10920.28,385.25,385.45,365.0,371.04,48.51,48.51,46.15,47.09,24.5,25.602,22.776,23.579,27.2035,27.32,25.1247,26.316,0.25112,0.25125,0.2423,0.24652,10.124,10.63,9.454,9.74,2.7017,2.7017,2.6229,2.6715,0.02768,0.02773,0.02641,0.02694,5.2148,5.218,5.001,5.0895,0.07849,0.07864,0.07523,0.07693,57.97,58.17,55.17,57.6
540,2020-09-21 00:00:00,10920.28,10988.86,10296.35,10417.22,371.04,376.8,331.0,340.36,47.1,47.64,41.59,43.16,23.6,24.42,19.43,20.112,26.3167,26.68,22.1,23.1232,0.24657,0.24809,0.22915,0.23102,9.736,9.929,8.451,8.706,2.6727,2.6895,2.4897,2.5051,0.02695,0.02749,0.02459,0.0249,5.0898,5.1466,4.5861,4.8161,0.07689,0.07743,0.06893,0.06996,57.6,58.5,51.55,51.63
539,2020-09-22 00:00:00,10417.22,10572.71,10353.0,10529.61,340.31,346.91,335.34,344.21,43.17,44.79,42.75,44.47,20.112,20.711,18.604,20.205,23.1273,24.565,22.6666,24.0468,0.23104,0.23459,0.22916,0.23302,8.708,9.073,8.52,8.733,2.5051,2.5849,2.4867,2.5718,0.0249,0.02549,0.02453,0.02499,4.8198,4.9769,4.75,4.9453,0.06998,0.07229,0.06942,0.07167,51.62,54.03,51.14,53.31
538,2020-09-23 00:00:00,10529.61,10537.15,10136.82,10241.46,344.18,344.65,313.29,320.72,44.47,45.14,42.25,42.96,20.191,21.837,18.766,19.685,24.0468,24.3437,22.4514,22.8331,0.23301,0.2352,0.22017,0.22164,8.732,8.791,7.309,7.64,2.5719,2.5785,2.3907,2.4423,0.02498,0.0261,0.02463,0.02486,4.947,4.992,4.7731,4.8357,0.07167,0.0723,0.06701,0.0674,53.31,53.86,50.31,51.84
537,2020-09-24 00:00:00,10241.46,10795.24,10190.93,10736.32,320.72,353.1,316.67,348.97,42.99,45.29,42.56,44.92,19.675,22.022,19.349,21.813,22.8448,24.6999,22.5661,24.5745,0.22164,0.23401,0.21944,0.23276,7.642,10.4,7.464,9.865,2.4423,2.5612,2.4239,2.5337,0.02486,0.02634,0.02447,0.02625,4.8376,4.9885,4.8025,4.9688,0.0674,0.07087,0.06671,0.07043,51.85,55.37,51.17,55.16
536,2020-09-25 00:00:00,10736.33,10760.53,10556.24,10686.67,348.97,358.0,337.58,351.92,44.92,46.58,43.97,46.02,21.822,23.198,20.825,21.311,24.5749,25.0799,23.7111,24.6924,0.23277,0.24477,0.2295,0.24154,9.867,11.184,9.363,10.714,2.5344,2.5635,2.4629,2.5445,0.02625,0.02742,0.02549,0.02714,4.9686,4.9965,4.8634,4.9772,0.07041,0.07561,0.06906,0.07467,55.14,55.97,53.35,54.87
535,2020-09-26 00:00:00,10686.57,10820.94,10644.68,10728.6,351.93,356.4,345.88,353.92,46.01,46.56,45.12,46.03,21.32,22.482,20.501,21.004,24.6925,26.4628,24.475,26.1998,0.24154,0.24568,0.23764,0.24153,10.714,11.094,9.964,10.306,2.544,2.6058,2.5051,2.5655,0.02715,0.02893,0.02697,0.02718,4.9768,5.4469,4.9747,5.3621,0.07467,0.07645,0.07248,0.07385,54.87,56.85,54.01,56.2
534,2020-09-27 00:00:00,10728.59,10799.0,10594.82,10774.25,353.95,362.14,347.24,357.49,46.01,46.62,44.56,46.05,21.0,22.03,20.459,21.147,26.1885,26.9,25.5012,26.251,0.24147,0.24474,0.23729,0.24334,10.306,10.985,9.88,10.788,2.5655,2.6011,2.5264,2.5897,0.02717,0.02757,0.02595,0.02659,5.362,5.777,5.3543,5.444,0.0738,0.07447,0.07122,0.07335,56.18,56.91,53.7,55.55
533,2020-09-28 00:00:00,10774.26,10950.0,10626.0,10696.12,357.58,368.2,351.7,353.96,46.05,47.14,44.8,45.23,21.147,21.582,19.792,20.11,26.2435,27.72,25.8313,26.9855,0.24329,0.24851,0.23979,0.24107,10.789,11.07,10.135,10.278,2.5897,2.6333,2.5503,2.5626,0.02659,0.02717,0.02613,0.02625,5.444,5.596,5.3856,5.411,0.07335,0.07606,0.0725,0.07323,55.56,58.39,55.54,56.22
532,2020-09-29 00:00:00,10696.11,10867.54,10635.87,10840.48,353.91,360.63,350.45,359.79,45.23,45.85,44.95,45.69,20.123,20.328,19.019,19.691,26.9969,29.0,26.86,28.8946,0.2411,0.24662,0.2383,0.24285,10.279,10.382,9.43,10.129,2.5625,2.6029,2.5539,2.5995,0.02623,0.02643,0.0255,0.0263,5.4108,5.46,5.3021,5.4137,0.07318,0.07503,0.07199,0.07407,56.2,62.3,55.97,61.25
531,2020-09-30 00:00:00,10840.58,10849.34,10665.13,10776.59,359.78,361.5,351.56,359.83,45.68,46.7,45.44,46.24,19.679,20.2,18.727,19.078,28.8814,29.5646,27.8813,29.2656,0.24286,0.24289,0.2375,0.24171,10.13,10.237,9.563,9.859,2.5994,2.6001,2.5556,2.5777,0.0263,0.02657,0.02572,0.02621,5.412,5.4343,5.256,5.3972,0.07406,0.0751,0.07205,0.07484,61.26,64.62,59.54,64.1
530,2020-10-01 00:00:00,10776.59,10920.0,10437.0,10619.13,359.83,370.45,345.51,352.85,46.26,48.46,45.23,46.25,19.103,20.366,18.143,18.786,29.2696,29.3927,26.2111,27.4673,0.24172,0.24452,0.23372,0.23819,9.859,10.41,9.27,9.632,2.5776,2.632,2.4861,2.5446,0.02622,0.02675,0.02504,0.02581,5.4,5.4914,5.18,5.3287,0.07492,0.0763,0.07132,0.07314,64.1,68.49,61.87,64.67
529,2020-10-02 00:00:00,10619.13,10664.64,10374.0,10570.4,352.83,354.55,334.24,345.6,46.25,46.97,43.19,44.88,18.778,19.096,17.235,18.089,27.4583,28.3633,25.6652,27.3369,0.23813,0.23937,0.22829,0.23386,9.631,9.84,8.794,9.202,2.544,2.5576,2.4132,2.4787,0.02579,0.02617,0.02395,0.0259,5.3273,5.3588,5.012,5.1802,0.07314,0.07392,0.06861,0.07096,64.65,66.52,58.41,63.85
528,2020-10-03 00:00:00,10570.4,10603.56,10496.46,10542.06,345.6,351.0,343.7,345.95,44.88,45.97,44.72,45.51,18.101,18.29,17.697,17.806,27.3338,28.3997,27.0701,28.1867,0.23387,0.23499,0.23254,0.23273,9.202,9.533,9.088,9.26,2.4792,2.5017,2.4675,2.4786,0.0259,0.02849,0.02575,0.02719,5.1814,5.2042,5.0909,5.1341,0.07097,0.0721,0.07061,0.071,63.86,63.94,60.45,60.73
527,2020-10-04 00:00:00,10542.07,10696.87,10517.87,10666.63,345.94,354.45,343.81,352.37,45.5,47.07,45.28,46.69,17.806,18.175,17.397,18.125,28.1872,29.15,27.9658,28.9668,0.23274,0.25024,0.23159,0.24794,9.26,9.45,9.102,9.383,2.4777,2.5342,2.4645,2.5176,0.0272,0.02739,0.02586,0.02644,5.132,5.2198,5.0775,5.1535,0.07099,0.07343,0.07033,0.0729,60.74,63.53,59.03,63.12
526,2020-10-05 00:00:00,10666.62,10798.0,10615.64,10792.21,352.34,356.1,348.54,353.62,46.68,47.08,45.53,46.34,18.115,18.262,17.501,17.664,28.9832,29.2665,28.0687,28.6158,0.24794,0.25442,0.24628,0.2503,9.379,9.731,9.256,9.605,2.5172,2.5378,2.4896,2.5257,0.02644,0.02684,0.02593,0.02643,5.1509,5.196,5.0618,5.0997,0.07291,0.07408,0.07224,0.07331,63.11,66.16,61.76,65.76
525,2020-10-06 00:00:00,10792.2,10800.0,10525.0,10599.66,353.63,355.1,336.8,340.75,46.35,48.25,45.52,45.99,17.672,17.787,16.378,16.569,28.633,28.99,27.25,27.6812,0.25034,0.25932,0.24021,0.24545,9.605,9.652,8.55,8.765,2.5262,2.9711,2.4858,2.6959,0.02643,0.02659,0.02527,0.02556,5.1015,5.3443,5.07,5.2388,0.07332,0.0755,0.07156,0.07237,65.82,66.3,60.08,61.48
524,2020-10-07 00:00:00,10599.65,10681.87,10546.17,10666.39,340.8,342.85,332.18,341.58,46.01,46.96,45.02,46.55,16.56,16.976,16.0,16.764,27.6907,27.8965,26.8401,27.6898,0.24549,0.25141,0.24077,0.2487,8.767,9.013,8.377,8.963,2.6959,2.7167,2.5922,2.6436,0.02556,0.02566,0.02501,0.02551,5.2402,5.254,5.146,5.1736,0.07237,0.0733,0.07057,0.07233,61.44,62.31,59.51,61.48
